1379   HVC  11 45.4  -50 16    281    82    15     41    1.2    0.5  -30      14.69    1.55   1.01     2709.7
1422   HVC  01 08.0  -50 28    259   181   187     32    0.2    0.1  -40       0.06    0.05   0.04        4.0
1514   HVC  00 48.0  -50 40    245   172   177     44    0.3    0.2   40       0.17    0.09   0.08       12.9
1523  :HVC  13 06.2  -50 58    208    32   -42     37    0.2    0.2  -60       0.20    0.10   0.07        8.2
1524   HVC  00 45.3  -50 09    194   124   130     44    0.4    0.1   10       0.20    0.07   0.05        9.2
1562   HVC  00 34.6  -50 47    113    44    48     33    0.3    0.2   60       0.90    0.32   0.19       53.1
1733   HVC  23 45.2  -50 29    160   106   105     44    0.2    0.2  -30       0.16    0.07   0.06        7.0
1827   HVC  22 55.6  -50 51     87    42    33     39    0.3    0.3   30       0.23    0.07   0.05        8.5
1856   HVC  22 30.7  -50 55    130    90    76     36    0.2    0.2   80       0.44    0.21   0.16       30.6
1867   HVC  22 19.6  -50 58    128    88    73     38    0.3    0.2   50       0.11    0.08   0.05        4.7
 900  :HVC  05 27.5  -50 02    310   132   130     35    0.2    0.2   10       0.07    0.05   0.03        3.2
 903   HVC  04 54.6  -50 13    163    -4    -1     56    1.0    0.7  -10       0.36    0.07   0.05       12.6
 911   HVC  05 43.6  -50 20    268    84    81     32    0.2    0.2  -30       0.08    0.05   0.03        3.1
 913   HVC  05 51.7  -50 23    269    82    77     37    0.2    0.1    0       0.08    0.07   0.05        3.9
 918   HVC  04 24.8  -50 22    204    48    54     31    0.2    0.1    0       0.05    0.06   0.04        3.3
 921   HVC  06 07.1  -50 26    249    58    51     33    0.3    0.2   20       0.36    0.11   0.07       14.2
 928   HVC  06 17.2  -50 31    242    48    39     37    0.4    0.3  -50       0.83    0.12   0.08       30.8
 936   HVC  06 24.8  -50 50    127   -70   -80     46    0.6    0.2   40       0.54    0.09   0.06       22.5
 937   HVC  06 41.3  -50 04    123   -77   -90     32    0.2    0.2  -20       0.16    0.10   0.06        7.5
 951   HVC  06 46.6  -50 35    112   -90  -104     35    0.4    0.4   60       1.35    0.30   0.20       92.4
 973  CHVC  07 14.4  -50 14    227    19     0     35    0.2    0.2  -60       0.23    0.22   0.16       15.8
 977   HVC  07 07.6  -50 51    139   -67   -85     32    0.3    0.2  -20       0.28    0.10   0.06        9.6
 985   HVC  07 22.0  -50 47    153   -56   -77     38    0.3    0.2   10       0.84    0.20   0.14       37.2
1006  :HVC  02 59.8  -49 36    246   126   137     41    0.3    0.2  -80       0.35    0.12   0.10       20.4
1301   HVC  10 57.1  -49 13    190   -20   -79     37    0.2    0.2   20       0.70    0.11   0.07       20.3
1522  GLXY  13 04.9  -49 33    455   280   205    125    0.1    0.1  -50       0.32    1.04   2.34      181.2  N
1663   HVC  14 29.0  -49 25    193    51   -27     30    0.1    0.1  -60       0.10    0.07   0.04        3.9
1741  CHVC  15 30.2  -49 12    212    96    19     32    0.2    0.2   30       0.36    0.19   0.12       17.9
1775   HVC  23 38.1  -49 04    150   102   101     33    0.2    0.2  -40       0.10    0.06   0.05        4.9
1907   HVC  21 42.8  -49 37    -84  -115  -136     33    0.2    0.2  -80       0.53    0.30   0.19       37.2
1911   HVC  20 13.2  -49 45     84    50    12     33    0.4    0.2   20       0.16    0.07   0.04        7.7
1912  GLXY  21 12.6  -49 17    -83  -112  -138     36    0.3    0.2   30       0.36    0.13   0.09       17.1  E
 893   HVC  04 49.3  -49 36    140   -24   -20     35    0.3    0.2  -20       0.76    0.15   0.10       30.9
 896   HVC  05 04.0  -49 52    109   -61   -59     34    0.5    0.2   40       6.16    0.55   0.38      489.6
 904  CHVC  06 13.2  -49 14    123   -69   -76     30    0.2    0.1   40       0.15    0.12   0.07        6.2
 917   HVC  04 06.6  -49 44    115   -33   -25     42    0.3    0.1    0       0.28    0.09   0.09       17.8
 922  CHVC  06 28.6  -49 44    359   162   152     32    0.2    0.2  -70       0.16    0.10   0.07        7.9
 925   HVC  06 43.2  -49 10    106   -95  -107     33    0.7    0.2    0       0.68    0.18   0.10       28.1
 957   HVC  07 09.8  -49 34    213     6   -11     37    0.2    0.1  -50       0.07    0.07   0.05        4.2
1121   HVC  02 11.9  -48 37    180    82    94     34    0.3    0.3   50       0.40    0.08   0.06       17.4
1261   HVC  01 41.0  -48 35    149    63    75     35    0.4    0.3   10       6.73    1.16   0.76      848.5
1271   HVC  10 46.2  -48 43    194   -18   -75     33    0.3    0.2  -40       0.54    0.22   0.13       27.7
1351   HVC  11 36.5  -48 45    165   -36  -102     33    0.2    0.2  -70       0.24    0.10   0.06        8.1
1377   HVC  11 47.0  -48 20    147   -52  -119     57    0.3    0.3  -90       0.80    0.17   0.15       40.9
1400   HVC  12 01.3  -48 05    131   -64  -133     31    0.5    0.4  -40       0.64    0.29   0.17       35.8
1460   HVC  12 29.7  -48 31    164   -23   -94     39    4.5    2.9   70       1.61    0.17   0.14       87.8
1487   HVC  12 45.6  -48 03    194    14   -60     28    0.4    0.2  -50       0.28    0.08   0.04        8.2
1586   HVC  00 33.3  -48 16    229   168   175     43    0.9    0.6   10       0.16    0.07   0.06        4.9
1602   HVC  13 47.3  -48 23    150    -8   -86     30    0.5    0.2    0       0.51    0.08   0.04       15.5
1615   HVC  00 26.7  -48 46     86    26    32     32    0.2    0.2   40       0.28    0.29   0.16       17.9
1726   HVC  23 54.5  -48 35     82    33    34     42    0.6    0.5   60       2.70    0.51   0.45      351.3
1735  :HVC  15 21.3  -48 07    232   113    36     36    0.2    0.2  -10       0.42    0.22   0.15       22.0
1869  :HVC  17 40.2  -48 01   -134  -197  -262     30    0.2    0.1  -10       0.27    0.15   0.09       10.4
1877  :HVC  22 39.2  -48 50    108    73    64     38    0.2    0.2   30       0.61    0.28   0.18       45.8
 884   HVC  05 28.9  -48 58    134   -44   -44     33    0.2    0.1  -80       0.08    0.07   0.04        3.1
 885   HVC  04 02.6  -48 04    199    55    65     35    0.3    0.2  -20       0.35    0.06   0.04       21.6
 886  :HVC  05 36.4  -48 59    181     0    -1     27    0.2    0.2   40       0.10    0.07   0.04        3.8
 890  CHVC  05 55.3  -48 56    247    60    56     33    0.3    0.2   10       0.76    0.22   0.13       37.3
 894   HVC  06 21.6  -48 20    143   -51   -58     34    0.4    0.2  -30       0.32    0.09   0.06       10.0
 907   HVC  03 51.5  -48 38    181    41    51     32    0.8    0.3  -40       0.09    0.05   0.03        4.5
 915  CHVC  06 37.4  -48 57    249    50    39     32    0.4    0.3   30       2.22    1.39   0.86      373.7
 923   HVC  06 44.0  -48 57    256    55    43     31    0.2    0.2   10       0.13    0.09   0.05        6.1
 927   HVC  03 34.6  -48 44    233   100   111     36    0.3    0.2  -90       0.30    0.09   0.07       18.4
 934   HVC  07 08.8  -48 25    362   156   140     39    0.2    0.2  -60       0.24    0.10   0.07       11.7
 946   HVC  07 15.1  -48 40    220    13    -5     37    0.3    0.2  -10       0.58    0.11   0.09       26.1
 963   HVC  03 09.7  -48 17    229   107   119     35    0.3    0.3   40       0.35    0.10   0.08       14.7
1027   HVC  02 32.0  -47 32    140    36    50     29    0.3    0.1   10       0.15    0.08   0.04        4.0
1198   HVC  10 16.3  -47 04    216     0   -52     31    0.3    0.2   30       1.04    0.55   0.34       77.3
1227   HVC  10 31.5  -47 46    229    15   -40     35    0.8    0.4   90       0.35    0.10   0.06       10.6
1240   HVC  10 36.8  -47 46    223    10   -46     48    0.3    0.3   90       0.88    0.18   0.15       45.9
1268   HVC  10 47.9  -47 25    240    29   -29     32    0.3    0.2  -40       0.40    0.10   0.06       14.4
1290   HVC  10 55.8  -47 42    218     8   -51     35    0.4    0.3  -50       1.04    0.47   0.30       88.7
1302   HVC  11 03.0  -47 05    226    18   -42     46    0.4    0.2    0       0.32    0.09   0.06       11.9
1313   HVC  11 09.6  -47 31    231    24   -37     36    0.4    0.3  -80       1.68    0.40   0.26      121.3
1346   HVC  01 19.8  -47 21    242   168   180     40    0.2    0.1  -40       0.39    0.17   0.14       41.6
1380   HVC  11 50.7  -47 28    225    28   -40     62    0.3    0.2   80       1.94    0.21   0.30      107.0
1548   HVC  13 19.2  -47 29    135   -33  -110     35    0.4    0.3   10       3.21    0.53   0.35      274.9
1559   HVC  13 27.6  -47 43    184    19   -58     35    0.2    0.2  -50       0.36    0.26   0.16       27.2
1581   HVC  00 34.5  -47 59    160   100   107     38    0.2    0.2   40       0.52    0.58   0.42       59.5
1594   HVC  13 43.0  -47 02    144   -14   -92     35    0.4    0.2  -40       0.46    0.13   0.09       23.6
1642   HVC  00 21.4  -47 58    139    84    89     43    0.6    0.3  -50       8.97    1.61   1.38     1704.7
1678   HVC  00 12.8  -47 13    167   117   123     38    0.3    0.2  -50       0.42    0.19   0.15       31.4
1730   HVC  15 14.4  -47 18    214    94    16     43    0.3    0.1   90       0.37    0.12   0.11       17.3
 863   HVC  04 57.8  -47 50    147   -18   -13     37    0.2    0.2  -20       0.18    0.07   0.05        9.0
 864   HVC  05 06.5  -47 49    192    23    27     39    0.4    0.3  -10       0.16    0.06   0.05       12.6
 865   HVC  05 13.2  -47 49    109   -62   -59     33    0.3    0.2   30       0.32    0.12   0.08       12.6
 877   HVC  06 13.4  -47 22    251    59    54     37    0.8    0.4   20      13.18    0.95   0.67     1392.9
 883   HVC  03 51.6  -47 37    159    21    33     33    0.3    0.2  -50       0.56    0.11   0.07       25.2
 888   HVC  06 36.1  -47 11    320   122   113     33    0.3    0.1  -20       0.50    0.12   0.07       18.9
 905   HVC  06 42.4  -47 59    279    79    68     33    0.2    0.2  -20       0.14    0.09   0.07        6.4
 939   HVC  07 18.5  -47 59    268    60    43     35    0.6    0.2    0       0.92    0.12   0.08       37.5
 975   HVC  02 58.2  -47 43    183    67    81     34    0.2    0.1    0       0.22    0.11   0.07       10.3
 982   HVC  02 56.1  -47 56    271   156   169     31    0.3    0.2   40       0.26    0.07   0.05        9.2
1056   HVC  02 14.8  -46 16    111    18    33     33    0.2    0.1   90       1.17    0.29   0.19       78.0
1138   HVC  09 51.8  -46 17    223     4   -43     55    0.4    0.2   60       0.88    0.25   0.21       56.4
1186  :HVC  01 46.6  -46 07    195   114   129     34    0.3    0.2  -10       0.98    0.56   0.39      108.2
1399   HVC  12 02.4  -46 19    212    19   -50     37    0.2    0.2   10       0.48    0.23   0.16       28.4
1408   HVC  12 07.8  -46 58    108   -84  -154     30    0.3    0.3   20       3.01    0.75   0.45      238.8
1453   HVC  12 26.6  -46 41     79  -107  -178     34    0.3    0.2  -10       0.56    0.59   0.39       49.6
1611   HVC  13 49.9  -46 43    128   -27  -105     35    0.4    0.3   70       1.53    0.16   0.11       71.1
1668  GLXY  14 28.2  -46 17    386   249   169     48    0.2    0.1   10       0.12    0.20   0.20       15.4  U
1694   HVC  14 46.0  -46 20     99   -32  -111     34    0.3    0.2   30       0.40    0.14   0.08       13.1
1710  :HVC  14 58.3  -46 55    151    24   -54     47    0.4    0.4   80       3.38    0.61   0.43      386.7
1721   HVC  15 03.3  -46 15    204    82     3     38    0.7    0.6   30       0.29    0.15   0.12       14.1
1739   HVC  15 19.6  -46 49    229   112    34     33    0.3    0.2   80       0.45    0.14   0.09       19.2
1745   HVC  23 57.9  -46 20     93    50    55     33    0.6    0.5   80       0.96    0.19   0.16       44.9
1773   HVC  23 52.4  -46 02    123    82    87     42    0.2    0.2   90       0.61    0.37   0.31       54.3
1795   HVC  23 45.2  -46 09    100    61    65     44    0.4    0.2   70       1.16    0.32   0.30       91.5
1865   HVC  17 18.8  -46 13   -146  -212  -280     46    0.3    0.2   30       0.70    0.22   0.20       42.6
 856   HVC  03 56.9  -46 17    197    58    71     38    0.4    0.3  -40       0.16    0.06   0.03        7.4
 866   HVC  05 59.9  -46 53    160   -27   -30     40    0.3    0.3  -70       0.18    0.05   0.04        9.2
 871   HVC  06 15.1  -46 37    321   129   125     34    0.3    0.1   80       0.60    0.14   0.09       24.8
 906   HVC  07 04.1  -46 42    177   -28   -41     38    0.4    0.2  -10       0.49    0.25   0.19       36.3
 916   HVC  07 19.1  -46 19    262    54    38     36    0.4    0.2   60       0.37    0.09   0.07       12.3
 935   HVC  02 58.8  -46 33    175    62    77     35    0.2    0.2   30       0.17    0.12   0.08       12.5
1125   HVC  01 56.8  -45 46    112    27    43     38    0.4    0.3  -10       0.60    0.12   0.09       31.1
1169   HVC  01 46.7  -45 34    165    85   101     34    0.4    0.2  -20       2.88    0.53   0.35      224.2
1244   HVC  10 46.4  -45 49    188   -23   -80     39   12.3    2.3  -90       0.88    0.15   0.10       37.1
1248   HVC  01 32.0  -45 00    143    70    86     35    0.2    0.2   20       0.39    0.27   0.19       30.6
1329   HVC  11 22.0  -45 43    223    19   -44     35    0.4    0.3  -40       3.67    0.75   0.61      452.7
1417   HVC  12 13.3  -45 59    165   -25   -95     43    0.3    0.2  -20       0.32    0.08   0.05       11.8
1452   HVC  00 59.6  -45 53    121    59    71     34    0.3    0.3   60       0.43    0.19   0.12       21.4
1475   HVC  12 38.4  -45 25    169   -12   -85     34    0.6    0.2  -60       0.53    0.06   0.04       18.2
1519   HVC  13 01.6  -45 03     94   -78  -153     30    2.4    0.8   60       0.62    0.09   0.05       13.9
1534  :HVC  13 10.3  -45 40     87   -82  -158     36    0.3    0.2  -30       1.48    0.57   0.42      108.4
1572   HVC  13 30.5  -45 52    182    21   -57     39    0.2    0.2  -30       0.36    0.13   0.09       13.6
1618   HVC  13 55.2  -45 07    140   -11   -90     37    0.5    0.3   20       0.62    0.09   0.06       20.0
1662   HVC  00 21.3  -45 49    158   109   118     63    0.6    0.4   40       0.52    0.17   0.16       31.8
1700   HVC  00 12.2  -45 44    120    74    82     38    0.3    0.3   60       2.37    0.42   0.28      169.6
1703   HVC  14 47.3  -45 38    167    39   -41     40    0.2    0.2   60       0.27    0.06   0.05       10.5
1715   HVC  14 55.4  -45 10    134    10   -70     35    0.2    0.2  -30       1.76    0.74   0.49      195.5
1734   HVC  15 12.3  -45 58    130    12   -67     43    0.2    0.2  -10       0.13    0.07   0.06        6.4
1754   HVC  15 25.2  -45 53    224   111    33     34    0.3    0.2   90       0.17    0.08   0.05        7.0
1770   HVC  15 31.6  -45 01    252   145    66     38    0.2    0.2  -60       0.33    0.09   0.07       14.2
1782   HVC  15 41.6  -45 41    108     4   -74     34    0.4    0.2  -50       1.55    0.36   0.21       93.1
1798   HVC  15 59.7  -45 20    188    93    16     38    0.2    0.2   40       0.61    0.11   0.08       15.0
1808   HVC  16 08.2  -45 19    212   120    44     29    0.3    0.2   10       0.73    0.14   0.08       23.4
1817   HVC  16 19.9  -45 35    245   157    83     29    0.3    0.2  -40       0.76    0.12   0.07       17.2
1882   HVC  17 39.9  -45 39   -134  -190  -255     37    0.3    0.2   60       0.36    0.12   0.08       13.6
1888   HVC  17 47.1  -45 47    132    78    15     48    0.3    0.2  -60       0.27    0.07   0.05        8.7
1892   HVC  17 48.0  -45 37    149    96    32     60    0.3    0.2   80       1.23    0.14   0.12       37.1
1925   HVC  19 12.8  -45 49    171   142    93     51    0.3    0.2  -40       0.33    0.09   0.08       18.8
1929   HVC  19 18.4  -45 02    182   156   109     37    0.2    0.2  -90       0.10    0.10   0.07        7.0
 853   HVC  06 04.1  -45 58    161   -26   -28     36    0.3    0.2   20       0.07    0.06   0.04        5.9
 868   HVC  06 35.2  -45 28    303   106    99     27    0.2    0.1   10       0.36    0.15   0.08       13.5
 876   HVC  06 41.9  -45 54    296    97    88     28    0.2    0.2   20       0.15    0.08   0.04        3.8
 887   HVC  07 01.0  -45 33    157   -47   -59     37    0.5    0.4   80       1.65    0.41   0.28      151.7
 942   HVC  07 54.8  -45 04    249    36    13     37    0.3    0.3   70       1.13    0.22   0.14       43.5
 990   HVC  02 30.2  -45 37    127    28    45     34    0.2    0.2  -10       0.76    0.16   0.12       48.0
1018   HVC  02 11.8  -44 15    177    89   108     34    0.3    0.3  -80       0.12    0.05   0.04        8.5
1167  CHVC  01 44.8  -44 56    228   150   167     38    0.2    0.2   70       0.27    0.20   0.15       18.9
1210   HVC  01 35.8  -44 21     83    11    28     35    0.2    0.1    0       0.08    0.06   0.04        4.8
1242   HVC  10 47.1  -44 57    225    14   -43     37    0.9    0.2   20       0.84    0.13   0.11       30.5
1273   HVC  10 58.8  -44 34    236    28   -32     38    0.7    0.1  -80       1.24    0.11   0.08       44.1
1314   HVC  11 17.7  -44 09    203    -1   -64     32    0.2    0.2   70       0.68    0.20   0.16       35.9
1525   HVC  13 04.8  -44 01    139   -31  -107     33    1.0    0.9   40       0.38    0.11   0.07       15.5
1655   HVC  14 14.0  -44 08    132    -9   -89     39    0.7    0.2   20       0.55    0.07   0.05       23.0
1666   HVC  14 21.3  -44 29    209    71    -9     29    0.2    0.2  -90       0.20    0.08   0.05        7.2
1679  CHVC  14 31.5  -44 32    113   -21  -101     31    0.5    0.3    0       2.27    1.56   0.93      458.2
1895   HVC  17 37.3  -44 05    153   101    35     39    0.2    0.1  -30       0.32    0.14   0.12       12.1
1898   HVC  17 44.8  -44 43    142    90    26     43    0.4    0.2  -60       0.64    0.12   0.08       20.3
1920   HVC  18 36.3  -44 50    153   118    62     63    0.2    0.2  -40       0.93    0.07   0.07       44.6
1943  CHVC  19 23.6  -44 08    147   126    80     36    0.2    0.2  -10       0.18    0.11   0.07        7.0
 822   HVC  04 47.8  -44 52    125   -33   -23     39    0.5    0.4   20       0.37    0.05   0.04       16.1
 825   HVC  05 46.0  -44 05    268    88    91     38    0.5    0.3  -20       0.48    0.06   0.04       19.0
 828   HVC  05 29.4  -44 41    165    -9    -5     78    0.3    0.3  -10       1.82    0.08   0.07       74.2
 842   HVC  06 14.7  -44 17    194     4     2     37    0.8    0.4   10       0.20    0.06   0.03        6.8
 845  :HVC  06 25.3  -44 16    336   143   139     29    0.3    0.2   30       0.21    0.07   0.04        5.9
 882  CHVC  02 56.6  -44 15    188    80    99     36    0.4    0.3  -50       0.61    0.19   0.14       37.4
 901   HVC  07 26.6  -44 44    247    38    22     44    0.3    0.3  -40       0.16    0.05   0.04        9.5
 914   HVC  07 38.8  -44 37    230    19     0     33    0.2    0.2   80       0.51    0.16   0.10       25.2
 988   HVC  02 19.9  -44 09    113    22    41     35    0.7    0.3   40       1.56    0.17   0.11       74.0
1070   HVC  01 53.2  -43 05    129    53    72     35    0.2    0.2  -10       0.28    0.13   0.09       15.2
1106   HVC  01 48.7  -43 52    132    56    74     36    2.1    0.7  -50       0.89    0.14   0.10       37.6
1132  GLXY  01 45.0  -43 37    379   305   323     61    0.1    0.1  -40       0.26    0.92   1.09       79.7  E
1306   HVC  11 14.4  -43 20    218    13   -49     32    1.0    0.5   30       0.92    0.24   0.17       51.5
1344   HVC  11 39.6  -43 23    168   -29   -96     39    0.6    0.5  -20       1.31    0.13   0.09       45.5
1364   HVC  11 50.0  -43 55    219    24   -44     37    0.5    0.1  -10       0.19    0.08   0.05        5.9
1374   HVC  11 53.5  -43 25    183   -10   -79     20    0.2    0.2  -20       0.18    0.10   0.05        4.2
1483   HVC  00 53.6  -43 22    226   174   189     38    0.3    0.3   60       0.33    0.07   0.06       16.8
1488   HVC  12 45.8  -43 26    103   -73  -147     34    0.4    0.2  -40       0.73    0.18   0.12       28.3
1512   HVC  00 49.7  -43 57    196   143   157     35    0.2    0.2   50       0.18    0.11   0.08        8.9
1516   HVC  12 59.6  -43 35    170    -1   -77     39    1.2    0.9  -80       0.41    0.08   0.07       15.7
1577   HVC  13 30.4  -43 04    198    40   -38     33    0.5    0.3  -10       1.95    0.33   0.22      104.9
1639   HVC  14 03.8  -43 31    231    87     7     35    0.2    0.2   50       0.08    0.07   0.05        7.9
1698   HVC  14 40.5  -43 56    243   115    35     35    0.4    0.3  -50       0.60    0.09   0.06       22.7
1781   HVC  15 32.2  -43 34    206   102    23     41    0.4    0.4   20       0.56    0.09   0.06       24.1
1816   HVC  16 08.3  -43 51    185    97    21     39    0.2    0.1    0       1.46    0.19   0.16       73.8
1881   HVC  17 17.2  -43 37   -229  -288  -356     28    0.2    0.2   70       0.15    0.09   0.05        8.8
1887   HVC  17 26.8  -43 46    149    94    27     40    0.2    0.2  -20       0.62    0.08   0.08       32.2
1900   HVC  17 41.7  -43 59    152   102    38     36    0.3    0.2  -40       0.27    0.08   0.05        7.1
1905   HVC  17 42.4  -43 04    165   118    54     31    0.2    0.1  -40       1.56    0.14   0.09       49.7
1909   HVC  17 59.2  -43 11    181   140    78     35    0.3    0.2   80       0.12    0.06   0.04        5.4
1921   HVC  18 22.4  -43 47    169   133    76     39    0.2    0.2  -50       0.41    0.08   0.06       20.7
1935   HVC  22 40.4  -43 10   -112  -125  -129     53    0.3    0.2   20       0.34    0.11   0.13       21.5
1951   HVC  19 28.5  -43 10    -88  -104  -149     34    0.2    0.2   40       0.09    0.10   0.06        4.5
1957   HVC  21 58.8  -43 29    -82   -91  -104     44    0.5    0.4   50       0.63    0.09   0.07       34.3
 794   HVC  05 05.1  -43 11    119   -44   -34     40    0.6    0.4   40       1.08    0.07   0.05       72.8
 811   HVC  05 35.7  -43 18    245    70    75     36    0.9    0.6   80       0.21    0.05   0.03        6.8
 832   HVC  06 03.6  -43 55    273    87    87     33    0.8    0.3   30       7.99    0.53   0.32      659.8
 836   HVC  06 32.5  -43 05    166   -28   -32     35    0.2    0.2   10       0.20    0.07   0.05        6.9
 837   HVC  06 20.8  -43 50    259    67    65     26    0.3    0.2  -80       0.28    0.09   0.05        6.3
 843  :HVC  06 38.4  -43 21    312   115   110     31    0.2    0.2  -50       0.44    0.20   0.12       20.5
 851   HVC  06 45.4  -43 28    306   107   100     32    0.2    0.2   70       0.12    0.07   0.04        4.2
 861   HVC  06 57.9  -43 52    290    89    79     35    0.2    0.2  -20       0.91    0.14   0.10       38.4
 873   HVC  02 54.0  -43 26    194    89   109     33    0.2    0.2   30       0.04    0.06   0.03        2.4
1011   HVC  02 03.0  -42 40    117    38    58     35    0.3    0.2  -20       0.55    0.12   0.11       26.4
1097   HVC  09 50.5  -42 32    250    32   -14     38    1.1    0.5  -60       0.57    0.19   0.13       28.5
1280   HVC  01 20.4  -42 07    148    89   108     35    0.2    0.2  -10       0.36    0.15   0.10       15.9
1526   HVC  13 04.8  -42 55    157   -11   -88     36    0.5    0.4   90       2.26    0.26   0.20      142.6
1556   HVC  00 42.6  -42 36    -98  -144  -129     45    0.3    0.2    0       0.16    0.04   0.03        6.3
1560   HVC  13 23.0  -42 19    177    17   -61     33    0.3    0.2  -30       0.99    0.16   0.11       40.4
1591  GLXY  13 37.8  -42 51    361   207   128     83    0.1    0.1  -40       0.10    0.11   0.17       11.7  N
1614  :HVC  00 36.6  -42 04    145   103   118     37    0.1    0.1  -40       0.12    0.17   0.12        8.8
1760   HVC  15 14.3  -42 01    128    19   -60     36    0.2    0.2   20       0.10    0.06   0.04        5.1
1801  :HVC  23 58.7  -42 31    273   243   252     57    0.2    0.2   80       0.12    0.06   0.07        5.2
1822  :HVC  23 50.3  -42 55    109    80    88     34    0.2    0.2  -30       0.23    0.14   0.09       11.1
1924   HVC  18 15.3  -42 04    -93  -125  -184     39    0.3    0.2   40       0.20    0.14   0.09        7.8
1936   HVC  18 50.1  -42 43    128   104    52     42    0.4    0.3  -80       0.24    0.05   0.03        9.8
1955   HVC  19 26.3  -42 31    171   156   111     36    0.2    0.2  -80       0.33    0.13   0.09       16.3
1981  :HVC  21 19.0  -42 41   -124  -128  -148     34    0.2    0.2   60       0.15    0.09   0.06        5.9
1986  CHVC  21 14.0  -42 23    -92   -95  -116     41    0.3    0.2  -30       0.31    0.14   0.11       14.8
 779   HVC  04 27.2  -42 26    206    61    76     46    0.3    0.3   40       0.22    0.07   0.06       15.7
 792   HVC  03 45.5  -42 16     99   -28    -9     32    0.4    0.2   30       0.43    0.08   0.05       17.4
 796   HVC  05 31.8  -42 51    237    64    70     39    0.4    0.3  -50       0.78    0.14   0.10       35.3
 797   HVC  05 46.6  -42 22    122   -57   -52     37    0.5    0.4   40       2.32    0.10   0.07       77.4
 800   HVC  05 40.3  -42 39    226    49    55     33    0.4    0.3  -30       1.28    0.13   0.11       54.7
 801   HVC  05 40.1  -42 41    237    60    66     37    0.4    0.2   20       0.79    0.12   0.09       34.4
 803   HVC  03 50.8  -42 58     97   -33   -15     36    0.2    0.1  -40       0.12    0.07   0.05        5.7
 823   HVC  06 25.1  -42 17    152   -39   -41     34    0.5    0.3  -30       1.16    0.21   0.13       52.4
 834   HVC  06 38.7  -42 35    324   128   123     33    0.2    0.2   10       0.15    0.10   0.06        6.0
 839   HVC  06 44.6  -42 32    264    67    61     43    0.2    0.1   30       0.09    0.07   0.06        5.3
 846   HVC  07 00.6  -42 07    289    88    79     39    0.2    0.2  -80       0.23    0.07   0.06        9.3
 895   HVC  07 45.5  -42 29    288    77    58     34    0.2    0.2  -40       0.31    0.11   0.07       12.9
 929   HVC  08 12.3  -42 05    249    34    10     29    0.5    0.1  -80       0.36    0.07   0.03        4.7
1022   HVC  01 55.0  -41 40    123    50    71     70    0.3    0.3  -90       0.32    0.08   0.07       14.8
1093  CHVC  09 56.8  -41 05    262    46    -1     32    0.5    0.3  -50       3.00    2.66   1.59      728.5
1136   HVC  10 10.7  -41 34    284    69    19     30    0.4    0.2  -80       0.20    0.06   0.03        6.6
1141  GLXY  01 34.9  -41 26    386   322   343     73    0.2    0.1   60       0.18    0.28   0.38       29.6  N
1592   HVC  00 39.2  -41 37   -100  -141  -126     36    0.3    0.2  -80       0.45    0.12   0.08       19.3
1628   HVC  13 55.8  -41 30    175    30   -50     68    0.4    0.2  -20       0.47    0.07   0.05       23.7
1641   HVC  00 32.0  -41 56    -94  -134  -119     51    0.3    0.2   10       0.68    0.11   0.08       26.4
1648  GLXY  14 03.4  -41 22    502   361   281     64    0.2    0.2   40       0.20    0.59   0.76       52.7  N
1651  :HVC  00 30.6  -41 38    171   133   148     39    0.1    0.1  -90       0.25    0.32   0.25       26.9
1676   HVC  14 23.6  -41 48    209    77    -4     37    0.4    0.3   80       2.00    0.13   0.11      116.7
1767  CHVC  00 13.0  -41 04    221   190   204     47    0.4    0.2  -40       0.70    0.14   0.14       40.5
1774   HVC  15 20.5  -41 21   -136  -241  -321     32    0.3    0.2  -60       0.68    0.12   0.07       22.4
1884  CHVC  23 35.3  -41 32     91    71    78     35    0.1    0.1  -50       0.08    0.11   0.07        4.6
1918   HVC  23 20.7  -41 04     85    71    76     36    0.3    0.2  -50       0.20    0.09   0.06        8.6
1923  :HVC  18 06.1  -41 30    118    85    24     45    0.3    0.3  -50       0.64    0.09   0.07       21.1
1931   HVC  22 57.9  -41 59    -89  -101  -101     51    0.3    0.2   80       0.51    0.27   0.27       48.8
1942   HVC  18 35.0  -41 13    -92  -115  -170     39    0.3    0.2   60       0.32    0.09   0.06       10.9
1954   HVC  22 36.0  -41 53    -84   -92   -96     52    0.2    0.2  -60       0.54    0.13   0.12       33.1
1960   HVC  19 30.1  -41 55    162   150   106     28    0.2    0.2   10       0.31    0.10   0.06       10.0
1988  :HVC  22 13.3  -41 10   -115  -117  -124     38    0.3    0.2  -60       0.66    0.20   0.17       51.3
1992  :HVC  21 29.2  -41 50   -122  -123  -141     40    0.4    0.2  -20       0.52    0.11   0.09       22.3
 785   HVC  05 41.8  -41 34    175     0     6     40    0.6    0.3   10       0.61    0.07   0.05       22.7
 791  :HVC  03 23.6  -41 25    115     1    22     41    0.2    0.1   10       0.07    0.06   0.05        5.9
 812   HVC  06 21.7  -41 28    280    91    90     32    0.9    0.3   20       3.30    0.26   0.14      173.7
 814   HVC  06 30.7  -41 16    345   153   151     31    0.3    0.2  -10       0.12    0.05   0.03        4.8
 838   HVC  02 45.3  -41 23    174    78   100     35    0.5    0.2  -80       1.03    0.25   0.16       61.5
